codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
412160,202502,100,63300.0,633.0
412170,202502,2949,1981047.0,671.77
412175,202502,619,414833.0,670.17
412180,202502,669,447544.0,668.97
412190,202502,1193,769875.0,645.33
412200,202502,612,371752.0,607.44
412210,202502,237,155732.0,657.1
412215,202502,1662,1128601.0,679.06
412217,202502,657,436712.0,664.71
412220,202502,2531,1682898.0,664.91
412230,202502,1097,738083.0,672.82
412240,202502,2926,1941908.0,663.67
412250,202502,598,371316.0,620.93
412260,202502,421,284114.0,674.86
412265,202502,602,396365.0,658.41
412270,202502,456,304921.0,668.69
412280,202502,142,89843.0,632.7
412290,202502,514,353931.0,688.58
412300,202502,733,484979.0,661.64
412310,202502,203,127893.0,630.01
412320,202502,225,149601.0,664.89
412330,202502,579,387160.0,668.67
412340,202502,286,169371.0,592.21
412350,202502,1047,702037.0,670.52
412360,202502,133,90528.0,680.66
412370,202502,394,248803.0,631.48
412380,202502,349,224415.0,643.02
412382,202502,219,147002.0,671.24
412385,202502,1190,788232.0,662.38
412390,202502,997,631084.0,632.98
412395,202502,297,198532.0,668.46
412400,202502,377,240481.0,637.88
412402,202502,953,651773.0,683.92
412405,202502,1288,874438.0,678.91
412410,202502,3020,2005597.0,664.1
412420,202502,138,88399.0,640.57
412430,202502,134,89307.0,666.47
412440,202502,1134,760049.0,670.24
412450,202502,87,56301.0,647.14
412460,202502,456,300166.0,658.26
412470,202502,1021,694448.0,680.16
412480,202502,377,242901.0,644.3
412490,202502,538,352516.0,655.23
412500,202502,742,465776.0,627.73
412510,202502,628,401198.0,638.85
412520,202502,235,130451.0,555.11
412530,202502,189,103660.0,548.47
412535,202502,178,117538.0,660.33
412540,202502,362,247113.0,682.63
412545,202502,286,192496.0,673.06
412550,202502,16564,10801617.0,652.11
412555,202502,74,45401.0,613.53
412560,202502,1889,1067162.0,564.93
412570,202502,1676,1175446.0,701.34
412575,202502,591,392933.0,664.86
412580,202502,668,428896.0,642.06
412590,202502,93,62767.0,674.91
412600,202502,918,596613.0,649.91
412610,202502,256,161000.0,628.91
412620,202502,729,483566.0,663.33
412625,202502,3558,2395192.0,673.18
412627,202502,391,252045.0,644.62
412630,202502,853,576724.0,676.11
412635,202502,167,114467.0,685.43
412640,202502,246,156265.0,635.22
412650,202502,774,503739.0,650.83
412660,202502,1077,706668.0,656.14
412665,202502,171,110568.0,646.6
412667,202502,785,511355.0,651.41
412670,202502,305,193083.0,633.06
412680,202502,669,440473.0,658.41
412690,202502,347,216334.0,623.44
412700,202502,878,597512.0,680.54
412710,202502,1896,1288430.0,679.55
412720,202502,486,278125.0,572.27
412730,202502,1126,740061.0,657.25
412740,202502,621,432670.0,696.73
412750,202502,2149,1430974.0,665.88
412760,202502,1806,1203367.0,666.32
412770,202502,3857,2495133.0,646.91
412780,202502,488,306449.0,627.97
412785,202502,1082,703604.0,650.28
412788,202502,780,543985.0,697.42
412790,202502,486,327562.0,674.0
412795,202502,325,210331.0,647.17
412796,202502,1031,654119.0,634.45
412800,202502,1866,1197442.0,641.72
412810,202502,4881,3242267.0,664.26
412820,202502,2449,1624326.0,663.26
412830,202502,138,86944.0,630.03
412840,202502,906,580130.0,640.32
412850,202502,1649,1131729.0,686.31
412853,202502,898,589398.0,656.35
412855,202502,327,198145.0,605.95
412860,202502,244,165066.0,676.5
412862,202502,297,200495.0,675.07
412863,202502,872,558204.0,640.14
412865,202502,207,138634.0,669.73
412870,202502,473,324541.0,686.13
412880,202502,447,299008.0,668.92
420005,202502,181,116065.0,641.24
420010,202502,1604,1088172.0,678.41
420020,202502,169,116406.0,688.79
420030,202502,76,55746.0,733.5
420040,202502,96,57480.0,598.75
420050,202502,288,182329.0,633.09
420055,202502,42,24856.0,591.81
420060,202502,183,127508.0,696.77
420070,202502,571,370137.0,648.23
420075,202502,23,13645.0,593.26
420080,202502,118,75832.0,642.64
420090,202502,161,111442.0,692.19
420100,202502,802,509861.0,635.74
420110,202502,147,104718.0,712.37
420120,202502,186,115037.0,618.48
420125,202502,152,107573.0,707.72
420127,202502,77,66827.0,867.88
420130,202502,2371,1606692.0,677.64
420140,202502,2328,1584308.0,680.54
420150,202502,352,252185.0,716.43
420160,202502,38,26543.0,698.5
420165,202502,55,35780.0,650.55
420170,202502,195,141153.0,723.86
420180,202502,48,33007.0,687.65
420190,202502,71,50373.0,709.48
420195,202502,1178,812103.0,689.39
420200,202502,3003,1911365.0,636.49
420205,202502,867,596528.0,688.04
420207,202502,904,623677.0,689.91
420208,202502,139,94460.0,679.57
420209,202502,74,49813.0,673.15
420210,202502,2013,1339912.0,665.63
420213,202502,375,235956.0,629.22
420215,202502,97,61739.0,636.48
420220,202502,136,93269.0,685.8
420230,202502,3658,2448386.0,669.32
420240,202502,7160,4694870.0,655.71
420243,202502,328,215392.0,656.68
420245,202502,1057,719599.0,680.79
420250,202502,483,319852.0,662.22
420253,202502,249,166126.0,667.17
420257,202502,71,46970.0,661.55
420260,202502,618,417257.0,675.17
420270,202502,129,85792.0,665.05
420280,202502,960,656149.0,683.49
420285,202502,13,6287.0,483.62
420287,202502,196,128471.0,655.46
420290,202502,2916,1900693.0,651.82
420300,202502,2775,1893816.0,682.46
420310,202502,150,98414.0,656.09
420315,202502,372,252451.0,678.63
420320,202502,2977,1961212.0,658.79
420325,202502,122,77365.0,634.14
420330,202502,378,260519.0,689.2
420340,202502,672,411757.0,612.73
420350,202502,1000,677413.0,677.41
420360,202502,425,286783.0,674.78
420370,202502,1221,863538.0,707.24
420380,202502,2129,1434674.0,673.87
420390,202502,354,232455.0,656.65
420395,202502,393,254854.0,648.48
420400,202502,508,330938.0,651.45
420410,202502,250,169221.0,676.88
420415,202502,179,117917.0,658.75
420417,202502,321,208322.0,648.98
420419,202502,44,29304.0,666.0
420420,202502,5930,3806916.0,641.98
420425,202502,244,152157.0,623.59
420430,202502,1310,836625.0,638.65
420435,202502,179,120457.0,672.94
420440,202502,427,287139.0,672.46
420445,202502,70,44201.0,631.44
420450,202502,383,258873.0,675.91
420455,202502,1004,677595.0,674.9
420460,202502,5203,3455790.0,664.19
420470,202502,222,141221.0,636.13
420475,202502,18,11045.0,613.61
420480,202502,2289,1505784.0,657.83
420490,202502,170,116779.0,686.94
420500,202502,596,418985.0,702.99
420510,202502,57,39667.0,695.91
420515,202502,52,33735.0,648.75
420517,202502,566,374571.0,661.79
420519,202502,133,89413.0,672.28
420520,202502,36,20417.0,567.14
420530,202502,284,185300.0,652.46
420535,202502,31,19568.0,631.23
420540,202502,14912,9546373.0,640.18
420543,202502,110,70449.0,640.45
420545,202502,921,654887.0,711.06
420550,202502,1738,1110520.0,638.96
420555,202502,168,106138.0,631.77
420560,202502,253,172207.0,680.66
420570,202502,1641,1085741.0,661.63
420580,202502,480,303050.0,631.35
420590,202502,1413,941452.0,666.28
420600,202502,928,644672.0,694.69
420610,202502,268,185485.0,692.11
420620,202502,299,194201.0,649.5
420630,202502,641,441970.0,689.5
420640,202502,86,54961.0,639.08
420650,202502,1531,971375.0,634.47
420660,202502,92,57322.0,623.07
420665,202502,294,188619.0,641.56
420670,202502,313,224158.0,716.16
420675,202502,124,84404.0,680.68
420680,202502,89,63002.0,707.89
420690,202502,296,187284.0,632.72
420700,202502,1945,1312703.0,674.91
420710,202502,735,511749.0,696.26
420720,202502,734,488588.0,665.65
420730,202502,2009,1358618.0,676.27
420740,202502,157,107105.0,682.2
420750,202502,981,653073.0,665.72
420757,202502,49,28256.0,576.65
420760,202502,78,53277.0,683.04
420765,202502,208,139155.0,669.01
420768,202502,964,633466.0,657.12
420770,202502,34,24728.0,727.29
420775,202502,127,91080.0,717.17
420780,202502,284,188434.0,663.5
420785,202502,105,66085.0,629.38
420790,202502,532,361388.0,679.3
420800,202502,345,239170.0,693.25
420810,202502,723,460620.0,637.1
420820,202502,7598,5172188.0,680.73
420830,202502,2450,1667676.0,680.68
420840,202502,176,121130.0,688.24
420845,202502,1398,947443.0,677.71
420850,202502,524,358782.0,684.7
420860,202502,153,109228.0,713.91
420870,202502,352,240789.0,684.06
420880,202502,688,474545.0,689.75
420890,202502,3086,2023023.0,655.55
420895,202502,75,53806.0,717.41
420900,202502,561,380730.0,678.66
420910,202502,15671,10228351.0,652.69
420915,202502,306,233976.0,764.63
420917,202502,135,91302.0,676.31
420920,202502,13,8232.0,633.23
420930,202502,9302,6091555.0,654.87
420940,202502,1474,955134.0,647.99
420945,202502,69,46466.0,673.42
420950,202502,155,103744.0,669.32
420960,202502,394,245551.0,623.23
420970,202502,893,605233.0,677.75
420980,202502,105,65573.0,624.5
420985,202502,94,57820.0,615.11
420990,202502,113,74605.0,660.22
421000,202502,222,144978.0,653.05
421003,202502,28,20003.0,714.39
421005,202502,45,28382.0,630.71
421010,202502,1643,1134225.0,690.34
421020,202502,229,155498.0,679.03
421030,202502,547,358001.0,654.48
421040,202502,292,195888.0,670.85
421050,202502,396,254244.0,642.03
421055,202502,59,41447.0,702.49
421060,202502,370,238875.0,645.61
421070,202502,260,171413.0,659.28
421080,202502,234,151406.0,647.03
421085,202502,36,19936.0,553.78
421090,202502,97,63573.0,655.39
421100,202502,82,45686.0,557.15
421105,202502,551,330707.0,600.19
421110,202502,824,552506.0,670.52
421120,202502,407,272728.0,670.09
421125,202502,160,100315.0,626.97
421130,202502,4471,2953704.0,660.64
421140,202502,173,122970.0,710.81
421145,202502,152,99095.0,651.94
421150,202502,392,268460.0,684.85
421160,202502,337,223431.0,663.0
421165,202502,66,39318.0,595.73
421170,202502,698,459689.0,658.58
421175,202502,462,309763.0,670.48
421180,202502,80,52510.0,656.38
421185,202502,157,99799.0,635.66
421187,202502,42,29446.0,701.1
421189,202502,166,111017.0,668.78
421190,202502,8258,5525128.0,669.06
421200,202502,476,324548.0,681.82
421205,202502,130,89027.0,684.82
421210,202502,382,247749.0,648.56
421220,202502,589,375574.0,637.65
421223,202502,184,123667.0,672.1
421225,202502,744,500906.0,673.26
421227,202502,308,203883.0,661.96
421230,202502,408,269940.0,661.62
421240,202502,72,49344.0,685.33
421250,202502,1276,874351.0,685.23
421260,202502,18,11010.0,611.67
421265,202502,625,392618.0,628.19
421270,202502,150,104192.0,694.61
421280,202502,1320,914873.0,693.09
421290,202502,208,131333.0,631.41
421300,202502,50,31510.0,630.2
421310,202502,126,78898.0,626.17
421315,202502,86,54562.0,634.44
421320,202502,68,41419.0,609.1
421330,202502,193,120260.0,623.11
421335,202502,245,162471.0,663.15
421340,202502,612,421491.0,688.71
421350,202502,650,428922.0,659.88
421360,202502,689,438558.0,636.51
421370,202502,255,169245.0,663.71
421380,202502,536,356835.0,665.74
421390,202502,36,26706.0,741.83
421400,202502,273,181684.0,665.51
421410,202502,47,32034.0,681.57
421415,202502,80,50971.0,637.14
421420,202502,305,201431.0,660.43
421430,202502,25,15029.0,601.16
421440,202502,297,207171.0,697.55
421450,202502,85,59703.0,702.39
421460,202502,19,13827.0,727.74
421470,202502,132,92848.0,703.39
421480,202502,1695,1144552.0,675.25
421490,202502,28,16655.0,594.82
421500,202502,1191,812917.0,682.55
421505,202502,165,108448.0,657.26
421507,202502,147,93704.0,637.44
421510,202502,263,180720.0,687.15
421520,202502,137,89608.0,654.07
421530,202502,112,81330.0,726.16
421535,202502,212,142295.0,671.2
421540,202502,98,65992.0,673.39
421545,202502,428,295511.0,690.45
421550,202502,1040,697810.0,670.97
421555,202502,23,15439.0,671.26
421560,202502,37,22830.0,617.03
421565,202502,562,387711.0,689.88
421567,202502,169,105656.0,625.18
421568,202502,95,60305.0,634.79
421569,202502,24,17022.0,709.25
421570,202502,678,436163.0,643.31
421575,202502,89,57936.0,650.97
421580,202502,1909,1256798.0,658.35
421590,202502,131,85674.0,654.0
421600,202502,248,159726.0,644.06
421605,202502,291,182291.0,626.43
421610,202502,405,264128.0,652.17
421620,202502,1815,1228446.0,676.83
421625,202502,39,25067.0,642.74
421630,202502,869,561997.0,646.72
421635,202502,179,130825.0,730.87
421640,202502,512,354230.0,691.86
421650,202502,1331,861202.0,647.03
421660,202502,7857,5257067.0,669.09
421670,202502,319,208474.0,653.52
421680,202502,1043,662226.0,634.92
421690,202502,483,315820.0,653.87
421700,202502,169,108372.0,641.25
421710,202502,65,42278.0,650.43
421715,202502,76,49290.0,648.55
421720,202502,885,604779.0,683.37
421725,202502,98,61419.0,626.72
421730,202502,192,123298.0,642.18
421740,202502,226,136251.0,602.88
421750,202502,336,218667.0,650.79
421755,202502,42,27398.0,652.33
421760,202502,372,241683.0,649.69
421770,202502,1119,758296.0,677.66
421775,202502,72,51329.0,712.9
421780,202502,473,314390.0,664.67
421790,202502,251,154723.0,616.43
421795,202502,76,47975.0,631.25
421800,202502,1746,1190000.0,681.56
421810,202502,223,152542.0,684.04
421820,202502,410,257570.0,628.22
421825,202502,961,633750.0,659.47
421830,202502,715,498294.0,696.91
421835,202502,127,85404.0,672.47
421840,202502,172,111007.0,645.39
421850,202502,138,89248.0,646.72
421860,202502,50,33615.0,672.3
421870,202502,3014,1957011.0,649.31
421875,202502,50,30596.0,611.92
421880,202502,243,158816.0,653.56
421885,202502,44,24322.0,552.77
421890,202502,672,484854.0,721.51
421895,202502,255,167982.0,658.75
421900,202502,363,228714.0,630.07
421910,202502,79,48259.0,610.87
421915,202502,104,66925.0,643.51
421917,202502,189,124104.0,656.63
421920,202502,172,108898.0,633.13
421930,202502,1116,703682.0,630.54
421935,202502,189,135574.0,717.32
421940,202502,90,57091.0,634.34
421950,202502,958,626453.0,653.92
421960,202502,41,29051.0,708.56
421970,202502,1089,745114.0,684.22
421985,202502,127,84069.0,661.96
422000,202502,1051,727667.0,692.36
430003,202502,354,244708.0,691.27
430005,202502,296,205476.0,694.18
430010,202502,972,652972.0,671.78
430020,202502,312,198954.0,637.67
430030,202502,471,308511.0,655.01
430040,202502,3916,2666746.0,680.99
430045,202502,304,199442.0,656.06
430047,202502,52,34965.0,672.4
430050,202502,300,180091.0,600.3
430055,202502,68,42710.0,628.09
430057,202502,16,10060.0,628.75
430060,202502,14768,10145454.0,686.99
430063,202502,472,320510.0,679.05
430064,202502,636,426093.0,669.96
430066,202502,35,19401.0,554.31
430070,202502,91,65754.0,722.57
430080,202502,292,187711.0,642.85
430085,202502,421,288734.0,685.83
430087,202502,431,293190.0,680.26
430090,202502,90,65891.0,732.12
430100,202502,534,359697.0,673.59
430105,202502,905,635136.0,701.81
430107,202502,42,28070.0,668.33
430110,202502,1508,1084248.0,719.0
430120,202502,588,376188.0,639.78
430130,202502,1660,1143685.0,688.97
430140,202502,459,316116.0,688.71
430150,202502,200,133376.0,666.88
430155,202502,96,67502.0,703.15
430160,202502,12812,8738595.0,682.06
430163,202502,1736,1201358.0,692.03
430165,202502,28,14856.0,530.57
430170,202502,180,122390.0,679.94
430175,202502,455,300740.0,660.97
430180,202502,315,204570.0,649.43
430185,202502,151,103281.0,683.98
430187,202502,499,354181.0,709.78
430190,202502,805,553351.0,687.39
430192,202502,18,10300.0,572.22
430195,202502,23,13151.0,571.78
430200,202502,329,202180.0,614.53
430205,202502,643,423925.0,659.29
430210,202502,1920,1226048.0,638.57
430215,202502,111,75245.0,677.88
430220,202502,169,114033.0,674.75
430222,202502,87,56330.0,647.47
430223,202502,186,124326.0,668.42
430225,202502,27,18625.0,689.81
430230,202502,1617,1115537.0,689.88
430235,202502,149,95403.0,640.29
430237,202502,256,167251.0,653.32
430240,202502,413,281983.0,682.77
430245,202502,490,337122.0,688.0
430250,202502,458,310817.0,678.64
430258,202502,57,39394.0,691.12
430260,202502,339,231632.0,683.28
430265,202502,119,80771.0,678.75
430270,202502,2008,1346975.0,670.8
430280,202502,2573,1708927.0,664.18
430290,202502,1562,1050446.0,672.5
430300,202502,6271,4247279.0,677.29
430310,202502,8271,5574811.0,674.02
430320,202502,385,261026.0,677.99
430330,202502,205,129762.0,632.99
430340,202502,366,249656.0,682.12
430350,202502,4760,3211233.0,674.63
430355,202502,45,33101.0,735.58
430360,202502,308,214175.0,695.37
430367,202502,166,115812.0,697.66
430370,202502,105,69375.0,660.71
430380,202502,184,133339.0,724.67
430390,202502,793,526208.0,663.57
430400,202502,427,288613.0,675.91
430410,202502,382,253679.0,664.08
430420,202502,1834,1210664.0,660.12
430430,202502,75,47454.0,632.72
430435,202502,1009,676918.0,670.88
430440,202502,3049,2090574.0,685.66
430450,202502,4657,3022090.0,648.93
430460,202502,22603,15528851.0,687.03
430461,202502,54,35165.0,651.2
430462,202502,110,72357.0,657.79
430463,202502,4300,2979929.0,693.01
430465,202502,303,203664.0,672.16
430466,202502,3021,2071823.0,685.81
430467,202502,253,173803.0,686.97
430468,202502,955,669320.0,700.86
430469,202502,61,42333.0,693.98
430470,202502,2064,1387613.0,672.29
430471,202502,584,384046.0,657.61
430480,202502,237,154845.0,653.35
430485,202502,41,26659.0,650.22
430490,202502,177,122593.0,692.62
430495,202502,211,146326.0,693.49
430500,202502,478,315348.0,659.72
430510,202502,13493,8983369.0,665.78
430511,202502,44,29138.0,662.23
430512,202502,460,305244.0,663.57
430513,202502,297,186430.0,627.71
430515,202502,191,129845.0,679.82
430517,202502,835,569989.0,682.62
430520,202502,350,225648.0,644.71
430530,202502,232,162034.0,698.42
430535,202502,1749,1177418.0,673.19
430537,202502,485,327215.0,674.67
430540,202502,219,142765.0,651.89
430543,202502,289,201464.0,697.11
430544,202502,254,163524.0,643.8
430545,202502,1506,1056003.0,701.2
430550,202502,164,112173.0,683.98
430558,202502,44,29970.0,681.14
430560,202502,64,38674.0,604.28
430570,202502,375,251600.0,670.93
430580,202502,391,280879.0,718.36
430583,202502,23,15976.0,694.61
430585,202502,52,35035.0,673.75
430587,202502,74,52311.0,706.91
430590,202502,676,446068.0,659.86
430593,202502,9,6469.0,718.78
430595,202502,24,15120.0,630.0
430597,202502,80,49602.0,620.03
430600,202502,301,192838.0,640.66
430605,202502,726,491245.0,676.65
430607,202502,306,196185.0,641.13
430610,202502,3301,2298940.0,696.44
430613,202502,26,16340.0,628.46
430620,202502,475,314677.0,662.48
430630,202502,85,59905.0,704.76
430632,202502,79,53006.0,670.96
430635,202502,292,191455.0,655.67
430637,202502,278,194037.0,697.97
430640,202502,341,222048.0,651.17
430642,202502,143,94102.0,658.06
430645,202502,44,27730.0,630.23
430650,202502,981,683224.0,696.46
430655,202502,115,81507.0,708.76
430660,202502,2804,1930695.0,688.55
430670,202502,227,152933.0,673.71
430673,202502,129,87682.0,679.71
430675,202502,42,28611.0,681.21
430676,202502,4750,3284455.0,691.46
430680,202502,652,456522.0,700.19
430690,202502,2232,1523940.0,682.77
430692,202502,158,117183.0,741.66
430693,202502,296,204831.0,692.0
430695,202502,203,136747.0,673.63
430697,202502,354,246855.0,697.33
430700,202502,3038,2066298.0,680.15
430705,202502,89,59610.0,669.78
430710,202502,1121,754711.0,673.25
430720,202502,360,247984.0,688.84
430730,202502,399,266417.0,667.71
430740,202502,210,143538.0,683.51
430745,202502,290,193696.0,667.92
430750,202502,1011,703021.0,695.37
430755,202502,208,143825.0,691.47
430760,202502,1449,982619.0,678.14
430770,202502,4874,3327386.0,682.68
430780,202502,1299,916140.0,705.27
430781,202502,321,215311.0,670.75
430783,202502,156,102658.0,658.06
430786,202502,13,9068.0,697.54
430790,202502,2512,1721438.0,685.29
430800,202502,535,355955.0,665.34
430805,202502,211,141797.0,672.02
430807,202502,241,163793.0,679.64
430810,202502,200,123003.0,615.02
430820,202502,503,344565.0,685.02
430825,202502,59,36844.0,624.47
430830,202502,1389,933306.0,671.93
430840,202502,655,436941.0,667.09
430843,202502,40,24083.0,602.08
430845,202502,192,129485.0,674.4
430850,202502,1049,730984.0,696.84
430860,202502,380,253423.0,666.9
430865,202502,275,182883.0,665.03
430870,202502,105,65957.0,628.16
430880,202502,721,473333.0,656.5
430885,202502,52,35454.0,681.81
430890,202502,344,253072.0,735.67
430900,202502,1693,1122822.0,663.21
430905,202502,358,239923.0,670.18
430910,202502,1215,821211.0,675.89
430912,202502,261,186347.0,713.97
430915,202502,204,135789.0,665.63
430920,202502,18069,12317520.0,681.69
430925,202502,30,20576.0,685.87
430930,202502,7116,4947360.0,695.24
430940,202502,710,492605.0,693.81
430950,202502,340,224201.0,659.41
430955,202502,66,45282.0,686.09
430957,202502,173,117884.0,681.41
430960,202502,482,320560.0,665.06
430965,202502,923,640528.0,693.96
430970,202502,135,93008.0,688.95
430975,202502,227,137097.0,603.95
430980,202502,184,126542.0,687.73
430990,202502,307,210480.0,685.6
430995,202502,241,168593.0,699.56
431000,202502,218,143258.0,657.15
431010,202502,1687,1177039.0,697.71
431020,202502,3444,2350384.0,682.46
431030,202502,72,54362.0,755.03
431033,202502,1965,1339987.0,681.93
431036,202502,35,25530.0,729.43
431040,202502,499,344598.0,690.58
431041,202502,142,94951.0,668.67
431043,202502,185,122395.0,661.59
431046,202502,14,9055.0,646.79
431050,202502,596,404604.0,678.87
431053,202502,244,165003.0,676.24
431055,202502,371,245388.0,661.42
431057,202502,75,45367.0,604.89
431060,202502,2697,1862482.0,690.58
431065,202502,219,154869.0,707.16
431070,202502,126,87305.0,692.9
431075,202502,80,48445.0,605.56
431080,202502,304,205823.0,677.05
431085,202502,235,156041.0,664.0
431087,202502,251,165438.0,659.12
431090,202502,76,48597.0,639.43
431100,202502,2444,1647399.0,674.06
431110,202502,779,516341.0,662.83
431112,202502,461,321787.0,698.02
431113,202502,363,235373.0,648.41
431115,202502,726,484029.0,666.71
431120,202502,1340,936834.0,699.13
431123,202502,164,102496.0,624.98
431125,202502,824,550615.0,668.22
431127,202502,34,25385.0,746.62
431130,202502,1951,1333984.0,683.74
431140,202502,2512,1673590.0,666.24
431142,202502,370,253445.0,684.99
431150,202502,658,451898.0,686.78
431160,202502,310,214788.0,692.86
431162,202502,313,221979.0,709.2
431164,202502,17,10590.0,622.94
431170,202502,172,107072.0,622.51
431171,202502,667,461381.0,691.73
431173,202502,243,170395.0,701.21
431175,202502,503,339599.0,675.15
431177,202502,591,416472.0,704.69
431179,202502,47,33201.0,706.4
431180,202502,1237,865398.0,699.59
431190,202502,87,63050.0,724.71
431198,202502,283,193980.0,685.44
431200,202502,43,29305.0,681.51
431205,202502,97,63032.0,649.81
431210,202502,332,220255.0,663.42
431213,202502,185,127612.0,689.79
431215,202502,200,134787.0,673.94
431217,202502,79,52095.0,659.43
431220,202502,280,189320.0,676.14
431225,202502,972,654563.0,673.42
431230,202502,403,275004.0,682.39
431235,202502,11,6550.0,595.45
431237,202502,222,155379.0,699.91
431238,202502,16,12870.0,804.38
431240,202502,2872,1930759.0,672.27
431242,202502,154,96709.0,627.98
431244,202502,93,61341.0,659.58
431245,202502,519,338812.0,652.82
431247,202502,84,54978.0,654.5
431250,202502,1277,892477.0,698.89
431260,202502,131,87918.0,671.13
431261,202502,179,123079.0,687.59
431262,202502,106,75948.0,716.49
431265,202502,340,228618.0,672.41
431267,202502,94,64034.0,681.21
431270,202502,1115,772966.0,693.24
431275,202502,75,48663.0,648.84
431280,202502,58,38895.0,670.6
431290,202502,107,75542.0,706.0
431295,202502,24,15127.0,630.29
431300,202502,56,39195.0,699.91
431301,202502,22,13681.0,621.86
431303,202502,250,166033.0,664.13
431306,202502,822,537772.0,654.22
431308,202502,24,15380.0,640.83
431310,202502,244,154670.0,633.89
431320,202502,223,143417.0,643.13
431330,202502,776,521706.0,672.3
431333,202502,51,36637.0,718.37
431335,202502,21,15346.0,730.76
431337,202502,3820,2569227.0,672.57
431339,202502,243,159463.0,656.23
431340,202502,10312,6980567.0,676.94
431342,202502,159,106726.0,671.23
431344,202502,133,85835.0,645.38
431346,202502,41,27534.0,671.56
431349,202502,426,282335.0,662.76
431350,202502,3162,2198724.0,695.36
431360,202502,157,103900.0,661.78
431365,202502,1431,994220.0,694.77
431370,202502,2902,1976743.0,681.17
431380,202502,631,421650.0,668.23
431390,202502,1037,708366.0,683.09
431395,202502,1097,775424.0,706.86
431400,202502,74,46132.0,623.41
431402,202502,451,300802.0,666.97
431403,202502,104,71068.0,683.35
431405,202502,3405,2373839.0,697.16
431406,202502,244,162843.0,667.39
431407,202502,287,202794.0,706.6
431410,202502,10697,7431358.0,694.71
431413,202502,27,18155.0,672.41
431415,202502,301,197460.0,656.01
431417,202502,217,141643.0,652.73
431420,202502,920,619914.0,673.82
431430,202502,166,113998.0,686.73
431440,202502,24468,16596291.0,678.29
431442,202502,24,16970.0,707.08
431445,202502,53,33980.0,641.13
431446,202502,176,123314.0,700.65
431447,202502,237,160006.0,675.13
431449,202502,394,261761.0,664.37
431450,202502,1337,860677.0,643.74
431454,202502,41,29633.0,722.76
431455,202502,155,100400.0,647.74
431460,202502,1593,1073503.0,673.89
431470,202502,619,422169.0,682.02
431475,202502,13,8476.0,652.0
431477,202502,194,136990.0,706.13
431478,202502,20,13975.0,698.75
431480,202502,1416,931934.0,658.15
431490,202502,88474,59272441.0,669.94
431500,202502,185,128301.0,693.52
431505,202502,105,70786.0,674.15
431507,202502,66,48889.0,740.74
431510,202502,697,477887.0,685.63
431513,202502,55,38047.0,691.76
431514,202502,54,35432.0,656.15
431515,202502,314,202468.0,644.8
431517,202502,44,31909.0,725.2
431520,202502,72,46217.0,641.9
431530,202502,2275,1556959.0,684.38
431531,202502,55,38620.0,702.18
431532,202502,236,160036.0,678.12
431535,202502,63,43415.0,689.13
431540,202502,1733,1224224.0,706.42
431545,202502,45,30021.0,667.13
431550,202502,1103,732830.0,664.4
431555,202502,304,206157.0,678.15
431560,202502,12000,8181811.0,681.82
431570,202502,3676,2443319.0,664.67
431575,202502,191,127028.0,665.07
431580,202502,385,263554.0,684.56
431590,202502,360,230878.0,641.33
431595,202502,146,101903.0,697.97
431600,202502,772,520893.0,674.73
431610,202502,582,405642.0,696.98
431620,202502,217,142475.0,656.57
431630,202502,314,199112.0,634.11
431640,202502,4709,3171983.0,673.6
431642,202502,224,147252.0,657.38
431643,202502,66,41442.0,627.91
431645,202502,1563,1027945.0,657.67
431647,202502,22,12955.0,588.86
431650,202502,50,36527.0,730.54
431660,202502,191,123120.0,644.61
431670,202502,556,372403.0,669.79
431673,202502,42,25651.0,610.74
431675,202502,31,17931.0,578.42
431680,202502,5670,3856786.0,680.21
431690,202502,15922,10842112.0,680.95
431695,202502,74,46361.0,626.5
431697,202502,245,163155.0,665.94
431700,202502,851,564073.0,662.84
431710,202502,8487,5882579.0,693.13
431720,202502,2095,1416598.0,676.18
431725,202502,13,8042.0,618.62
431730,202502,2443,1650840.0,675.74
431740,202502,2043,1325793.0,648.94
431750,202502,3744,2543781.0,679.43
431755,202502,25,16770.0,670.8
431760,202502,2667,1804105.0,676.45
431770,202502,1195,807465.0,675.7
431775,202502,81,54758.0,676.02
431780,202502,767,517620.0,674.86
431790,202502,348,230157.0,661.37
431795,202502,60,41588.0,693.13
431800,202502,2699,1863532.0,690.45
431805,202502,7,5740.0,820.0
431810,202502,1621,1078955.0,665.61
431820,202502,1300,927641.0,713.57
431830,202502,3552,2424884.0,682.68
431840,202502,1796,1209048.0,673.19
431842,202502,66,36721.0,556.38
431843,202502,147,98485.0,669.97
431844,202502,37,24742.0,668.7
431845,202502,226,145118.0,642.12
431846,202502,200,136137.0,680.69
431848,202502,27,17556.0,650.22
431849,202502,21,13522.0,643.9
431850,202502,1777,1140968.0,642.08
431860,202502,257,160539.0,624.67
431861,202502,34,21093.0,620.38
431862,202502,368,272684.0,740.99
431870,202502,14965,10355241.0,691.96
431880,202502,2259,1515201.0,670.74
431890,202502,1901,1300402.0,684.06
431900,202502,437,294574.0,674.08
431910,202502,150,90104.0,600.69
431912,202502,379,254047.0,670.31
431915,202502,741,509627.0,687.76
431920,202502,819,544023.0,664.25
